Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,France,France,FR,25.1,43.84,94.24,25.36,opendata.reseaux-energies.fr,false,
2022-01-01 01:00:00,France,France,FR,26.75,46.23,93.86,24.34,opendata.reseaux-energies.fr,false,
2022-01-01 02:00:00,France,France,FR,26.41,46.35,93.73,23.27,opendata.reseaux-energies.fr,false,
2022-01-01 03:00:00,France,France,FR,25.11,45.04,93.82,23.29,opendata.reseaux-energies.fr,false,
2022-01-01 04:00:00,France,France,FR,24.88,44.67,93.87,23.54,opendata.reseaux-energies.fr,false,
2022-01-01 05:00:00,France,France,FR,24.65,44.24,93.96,23.65,opendata.reseaux-energies.fr,false,
2022-01-01 06:00:00,France,France,FR,24.25,43.62,94.04,24.02,opendata.reseaux-energies.fr,false,
2022-01-01 07:00:00,France,France,FR,23.07,41.83,94.32,24.03,opendata.reseaux-energies.fr,false,
2022-01-01 08:00:00,France,France,FR,22.0,40.54,94.55,25.16,opendata.reseaux-energies.fr,false,
2022-01-01 09:00:00,France,France,FR,20.21,38.68,94.92,27.09,opendata.reseaux-energies.fr,false,
2022-01-01 10:00:00,France,France,FR,19.12,37.61,95.17,28.52,opendata.reseaux-energies.fr,false,
2022-01-01 11:00:00,France,France,FR,19.16,37.81,95.18,28.83,opendata.reseaux-energies.fr,false,
2022-01-01 12:00:00,France,France,FR,19.4,38.14,95.12,28.33,opendata.reseaux-energies.fr,false,
2022-01-01 13:00:00,France,France,FR,18.48,36.64,95.35,26.67,opendata.reseaux-energies.fr,false,
2022-01-01 14:00:00,France,France,FR,19.19,37.08,95.24,24.8,opendata.reseaux-energies.fr,false,
2022-01-01 15:00:00,France,France,FR,20.15,37.51,95.12,23.72,opendata.reseaux-energies.fr,false,
2022-01-01 16:00:00,France,France,FR,20.54,37.09,95.25,24.72,opendata.reseaux-energies.fr,false,
2022-01-01 17:00:00,France,France,FR,20.69,36.97,95.4,27.37,opendata.reseaux-energies.fr,false,
2022-01-01 18:00:00,France,France,FR,21.18,37.63,95.31,28.23,opendata.reseaux-energies.fr,false,
2022-01-01 19:00:00,France,France,FR,21.02,37.79,95.2,27.67,opendata.reseaux-energies.fr,false,
2022-01-01 20:00:00,France,France,FR,20.56,37.69,95.06,26.38,opendata.reseaux-energies.fr,false,
2022-01-01 21:00:00,France,France,FR,21.78,39.48,94.68,25.56,opendata.reseaux-energies.fr,false,
2022-01-01 22:00:00,France,France,FR,22.34,40.24,94.56,25.92,opendata.reseaux-energies.fr,false,
2022-01-01 23:00:00,France,France,FR,23.04,41.63,94.28,25.49,opendata.reseaux-energies.fr,false,
2022-01-02 00:00:00,France,France,FR,24.27,43.27,94.0,25.29,opendata.reseaux-energies.fr,false,
2022-01-02 01:00:00,France,France,FR,23.96,42.91,94.05,25.13,opendata.reseaux-energies.fr,false,
2022-01-02 02:00:00,France,France,FR,24.42,43.59,93.93,25.82,opendata.reseaux-energies.fr,false,
2022-01-02 03:00:00,France,France,FR,24.55,43.94,93.9,27.02,opendata.reseaux-energies.fr,false,
2022-01-02 04:00:00,France,France,FR,24.26,43.61,93.98,27.98,opendata.reseaux-energies.fr,false,
2022-01-02 05:00:00,France,France,FR,23.75,42.95,94.11,29.53,opendata.reseaux-energies.fr,false,
2022-01-02 06:00:00,France,France,FR,23.23,42.3,94.23,30.64,opendata.reseaux-energies.fr,false,
2022-01-02 07:00:00,France,France,FR,21.71,40.26,94.61,30.84,opendata.reseaux-energies.fr,false,
2022-01-02 08:00:00,France,France,FR,20.83,39.11,94.81,31.35,opendata.reseaux-energies.fr,false,
2022-01-02 09:00:00,France,France,FR,19.9,37.93,95.03,31.92,opendata.reseaux-energies.fr,false,
2022-01-02 10:00:00,France,France,FR,18.78,36.61,95.3,32.18,opendata.reseaux-energies.fr,false,
2022-01-02 11:00:00,France,France,FR,18.68,36.56,95.36,32.65,opendata.reseaux-energies.fr,false,
2022-01-02 12:00:00,France,France,FR,17.93,35.6,95.53,33.4,opendata.reseaux-energies.fr,false,
2022-01-02 13:00:00,France,France,FR,18.24,35.93,95.46,33.34,opendata.reseaux-energies.fr,false,
2022-01-02 14:00:00,France,France,FR,17.99,35.32,95.51,32.22,opendata.reseaux-energies.fr,false,
2022-01-02 15:00:00,France,France,FR,17.57,34.43,95.6,31.91,opendata.reseaux-energies.fr,false,
2022-01-02 16:00:00,France,France,FR,17.11,33.55,95.7,31.96,opendata.reseaux-energies.fr,false,
2022-01-02 17:00:00,France,France,FR,17.55,33.71,95.78,32.99,opendata.reseaux-energies.fr,false,
2022-01-02 18:00:00,France,France,FR,17.95,33.93,95.83,33.79,opendata.reseaux-energies.fr,false,
2022-01-02 19:00:00,France,France,FR,17.62,34.04,95.66,32.91,opendata.reseaux-energies.fr,false,
2022-01-02 20:00:00,France,France,FR,17.87,34.58,95.54,32.57,opendata.reseaux-energies.fr,false,
2022-01-02 21:00:00,France,France,FR,18.65,35.76,95.37,32.55,opendata.reseaux-energies.fr,false,
2022-01-02 22:00:00,France,France,FR,19.66,37.39,95.1,32.39,opendata.reseaux-energies.fr,false,
2022-01-02 23:00:00,France,France,FR,19.97,37.91,95.03,32.24,opendata.reseaux-energies.fr,false,
2022-01-03 00:00:00,France,France,FR,20.66,38.98,94.85,32.86,opendata.reseaux-energies.fr,false,
2022-01-03 01:00:00,France,France,FR,20.93,39.37,94.79,32.55,opendata.reseaux-energies.fr,false,
2022-01-03 02:00:00,France,France,FR,21.35,39.98,94.69,31.98,opendata.reseaux-energies.fr,false,
2022-01-03 03:00:00,France,France,FR,21.68,40.34,94.62,31.28,opendata.reseaux-energies.fr,false,
2022-01-03 04:00:00,France,France,FR,22.21,40.8,94.49,30.6,opendata.reseaux-energies.fr,false,
2022-01-03 05:00:00,France,France,FR,23.4,42.32,94.29,30.82,opendata.reseaux-energies.fr,false,
2022-01-03 06:00:00,France,France,FR,23.88,42.1,94.3,29.62,opendata.reseaux-energies.fr,false,
2022-01-03 07:00:00,France,France,FR,25.54,43.45,94.16,30.02,opendata.reseaux-energies.fr,false,
2022-01-03 08:00:00,France,France,FR,27.7,46.06,93.77,30.61,opendata.reseaux-energies.fr,false,
2022-01-03 09:00:00,France,France,FR,26.32,44.98,93.84,30.92,opendata.reseaux-energies.fr,false,
2022-01-03 10:00:00,France,France,FR,24.31,42.89,94.17,31.47,opendata.reseaux-energies.fr,false,
2022-01-03 11:00:00,France,France,FR,24.2,42.73,94.31,32.24,opendata.reseaux-energies.fr,false,
2022-01-03 12:00:00,France,France,FR,22.87,40.88,94.67,32.63,opendata.reseaux-energies.fr,false,
2022-01-03 13:00:00,France,France,FR,22.66,40.65,94.62,31.63,opendata.reseaux-energies.fr,false,
2022-01-03 14:00:00,France,France,FR,23.37,41.38,94.41,30.17,opendata.reseaux-energies.fr,false,
2022-01-03 15:00:00,France,France,FR,24.84,42.76,94.11,28.57,opendata.reseaux-energies.fr,false,
2022-01-03 16:00:00,France,France,FR,30.39,48.99,93.43,28.51,opendata.reseaux-energies.fr,false,
2022-01-03 17:00:00,France,France,FR,34.45,53.48,92.96,29.87,opendata.reseaux-energies.fr,false,
2022-01-03 18:00:00,France,France,FR,33.77,52.37,93.17,30.77,opendata.reseaux-energies.fr,false,
2022-01-03 19:00:00,France,France,FR,33.12,51.58,93.32,29.63,opendata.reseaux-energies.fr,false,
2022-01-03 20:00:00,France,France,FR,29.44,47.33,93.88,27.68,opendata.reseaux-energies.fr,false,
2022-01-03 21:00:00,France,France,FR,25.63,43.49,94.14,25.72,opendata.reseaux-energies.fr,false,
2022-01-03 22:00:00,France,France,FR,26.27,44.43,94.0,25.41,opendata.reseaux-energies.fr,false,
2022-01-03 23:00:00,France,France,FR,25.16,42.93,94.38,25.29,opendata.reseaux-energies.fr,false,
2022-01-04 00:00:00,France,France,FR,19.17,35.86,95.32,25.59,opendata.reseaux-energies.fr,false,
2022-01-04 01:00:00,France,France,FR,18.15,34.61,95.45,25.84,opendata.reseaux-energies.fr,false,
2022-01-04 02:00:00,France,France,FR,17.62,33.93,95.56,25.27,opendata.reseaux-energies.fr,false,
2022-01-04 03:00:00,France,France,FR,17.99,34.35,95.46,24.4,opendata.reseaux-energies.fr,false,
2022-01-04 04:00:00,France,France,FR,20.4,37.28,94.9,23.67,opendata.reseaux-energies.fr,false,
2022-01-04 05:00:00,France,France,FR,27.36,45.95,93.33,24.18,opendata.reseaux-energies.fr,false,
2022-01-04 06:00:00,France,France,FR,35.4,55.76,91.55,25.64,opendata.reseaux-energies.fr,false,
2022-01-04 07:00:00,France,France,FR,42.67,64.44,89.98,26.92,opendata.reseaux-energies.fr,false,
2022-01-04 08:00:00,France,France,FR,44.23,66.37,89.59,27.17,opendata.reseaux-energies.fr,false,
2022-01-04 09:00:00,France,France,FR,43.83,66.08,89.65,27.83,opendata.reseaux-energies.fr,false,
2022-01-04 10:00:00,France,France,FR,43.72,66.06,89.68,27.71,opendata.reseaux-energies.fr,false,
2022-01-04 11:00:00,France,France,FR,44.96,67.64,89.5,27.15,opendata.reseaux-energies.fr,false,
2022-01-04 12:00:00,France,France,FR,41.8,64.11,89.98,26.75,opendata.reseaux-energies.fr,false,
2022-01-04 13:00:00,France,France,FR,40.34,62.37,90.28,25.71,opendata.reseaux-energies.fr,false,
2022-01-04 14:00:00,France,France,FR,41.31,63.86,89.82,24.03,opendata.reseaux-energies.fr,false,
2022-01-04 15:00:00,France,France,FR,39.5,61.31,90.28,24.0,opendata.reseaux-energies.fr,false,
2022-01-04 16:00:00,France,France,FR,45.73,68.15,89.55,24.16,opendata.reseaux-energies.fr,false,
2022-01-04 17:00:00,France,France,FR,50.41,73.5,88.9,26.39,opendata.reseaux-energies.fr,false,
2022-01-04 18:00:00,France,France,FR,47.66,69.68,89.82,27.67,opendata.reseaux-energies.fr,false,
2022-01-04 19:00:00,France,France,FR,49.92,72.09,89.96,26.59,opendata.reseaux-energies.fr,false,
2022-01-04 20:00:00,France,France,FR,45.0,65.61,91.44,26.59,opendata.reseaux-energies.fr,false,
2022-01-04 21:00:00,France,France,FR,40.24,59.52,92.68,27.07,opendata.reseaux-energies.fr,false,
2022-01-04 22:00:00,France,France,FR,38.48,57.33,93.1,27.14,opendata.reseaux-energies.fr,false,
2022-01-04 23:00:00,France,France,FR,31.76,49.68,93.97,26.96,opendata.reseaux-energies.fr,false,
2022-01-05 00:00:00,France,France,FR,28.81,46.44,94.26,26.49,opendata.reseaux-energies.fr,false,
2022-01-05 01:00:00,France,France,FR,27.93,45.35,94.37,25.52,opendata.reseaux-energies.fr,false,
2022-01-05 02:00:00,France,France,FR,24.98,41.93,94.7,24.56,opendata.reseaux-energies.fr,false,
2022-01-05 03:00:00,France,France,FR,25.63,42.78,94.61,24.49,opendata.reseaux-energies.fr,false,
2022-01-05 04:00:00,France,France,FR,28.82,46.56,94.17,24.31,opendata.reseaux-energies.fr,false,
2022-01-05 05:00:00,France,France,FR,36.5,55.62,92.95,25.74,opendata.reseaux-energies.fr,false,
2022-01-05 06:00:00,France,France,FR,43.53,64.0,91.67,26.34,opendata.reseaux-energies.fr,false,
2022-01-05 07:00:00,France,France,FR,49.34,71.24,90.21,27.17,opendata.reseaux-energies.fr,false,
2022-01-05 08:00:00,France,France,FR,51.38,73.62,89.86,28.14,opendata.reseaux-energies.fr,false,
2022-01-05 09:00:00,France,France,FR,52.48,75.75,89.81,28.69,opendata.reseaux-energies.fr,false,
2022-01-05 10:00:00,France,France,FR,52.02,75.84,89.78,29.29,opendata.reseaux-energies.fr,false,
2022-01-05 11:00:00,France,France,FR,49.83,73.61,89.95,30.05,opendata.reseaux-energies.fr,false,
2022-01-05 12:00:00,France,France,FR,46.55,69.76,90.34,29.95,opendata.reseaux-energies.fr,false,
2022-01-05 13:00:00,France,France,FR,46.88,69.96,90.1,28.24,opendata.reseaux-energies.fr,false,
2022-01-05 14:00:00,France,France,FR,50.67,74.31,89.24,25.93,opendata.reseaux-energies.fr,false,
2022-01-05 15:00:00,France,France,FR,56.43,80.72,88.2,24.43,opendata.reseaux-energies.fr,false,
2022-01-05 16:00:00,France,France,FR,62.31,87.31,87.33,23.9,opendata.reseaux-energies.fr,false,
2022-01-05 17:00:00,France,France,FR,65.64,91.0,86.95,26.16,opendata.reseaux-energies.fr,false,
2022-01-05 18:00:00,France,France,FR,65.13,90.51,87.0,27.19,opendata.reseaux-energies.fr,false,
2022-01-05 19:00:00,France,France,FR,61.42,86.01,87.6,25.35,opendata.reseaux-energies.fr,false,
2022-01-05 20:00:00,France,France,FR,57.78,81.9,87.98,22.94,opendata.reseaux-energies.fr,false,
2022-01-05 21:00:00,France,France,FR,57.97,82.03,88.19,21.83,opendata.reseaux-energies.fr,false,
2022-01-05 22:00:00,France,France,FR,60.63,85.12,87.95,22.26,opendata.reseaux-energies.fr,false,
2022-01-05 23:00:00,France,France,FR,56.65,80.11,88.94,21.73,opendata.reseaux-energies.fr,false,
2022-01-06 00:00:00,France,France,FR,54.62,77.05,90.09,21.74,opendata.reseaux-energies.fr,false,
2022-01-06 01:00:00,France,France,FR,58.72,81.45,89.79,21.22,opendata.reseaux-energies.fr,false,
2022-01-06 02:00:00,France,France,FR,60.13,82.82,89.58,19.67,opendata.reseaux-energies.fr,false,
2022-01-06 03:00:00,France,France,FR,63.72,86.68,89.22,18.74,opendata.reseaux-energies.fr,false,
2022-01-06 04:00:00,France,France,FR,71.42,95.47,88.12,18.43,opendata.reseaux-energies.fr,false,
2022-01-06 05:00:00,France,France,FR,71.87,96.28,87.73,18.34,opendata.reseaux-energies.fr,false,
2022-01-06 06:00:00,France,France,FR,88.84,116.64,84.62,20.71,opendata.reseaux-energies.fr,false,
2022-01-06 07:00:00,France,France,FR,93.52,122.15,83.84,23.31,opendata.reseaux-energies.fr,false,
2022-01-06 08:00:00,France,France,FR,88.16,116.19,84.56,24.4,opendata.reseaux-energies.fr,false,
2022-01-06 09:00:00,France,France,FR,84.4,112.91,84.98,24.93,opendata.reseaux-energies.fr,false,
2022-01-06 10:00:00,France,France,FR,76.03,103.87,86.12,24.55,opendata.reseaux-energies.fr,false,
2022-01-06 11:00:00,France,France,FR,67.28,93.21,87.87,25.64,opendata.reseaux-energies.fr,false,
2022-01-06 12:00:00,France,France,FR,59.2,83.66,88.75,25.7,opendata.reseaux-energies.fr,false,
2022-01-06 13:00:00,France,France,FR,53.41,77.2,89.22,24.45,opendata.reseaux-energies.fr,false,
2022-01-06 14:00:00,France,France,FR,51.82,75.38,89.04,23.08,opendata.reseaux-energies.fr,false,
2022-01-06 15:00:00,France,France,FR,55.98,79.91,88.28,22.1,opendata.reseaux-energies.fr,false,
2022-01-06 16:00:00,France,France,FR,61.75,86.29,87.4,22.67,opendata.reseaux-energies.fr,false,
2022-01-06 17:00:00,France,France,FR,70.18,95.96,86.51,24.52,opendata.reseaux-energies.fr,false,
2022-01-06 18:00:00,France,France,FR,67.7,92.78,86.96,25.74,opendata.reseaux-energies.fr,false,
2022-01-06 19:00:00,France,France,FR,61.86,86.2,87.52,24.61,opendata.reseaux-energies.fr,false,
2022-01-06 20:00:00,France,France,FR,59.7,83.78,87.81,23.7,opendata.reseaux-energies.fr,false,
2022-01-06 21:00:00,France,France,FR,53.96,76.65,89.15,23.98,opendata.reseaux-energies.fr,false,
2022-01-06 22:00:00,France,France,FR,49.09,70.99,89.89,24.68,opendata.reseaux-energies.fr,false,
2022-01-06 23:00:00,France,France,FR,45.31,66.27,90.71,24.35,opendata.reseaux-energies.fr,false,
2022-01-07 00:00:00,France,France,FR,39.28,58.47,92.29,24.5,opendata.reseaux-energies.fr,false,
2022-01-07 01:00:00,France,France,FR,37.6,56.63,92.49,24.74,opendata.reseaux-energies.fr,false,
2022-01-07 02:00:00,France,France,FR,33.58,52.12,93.1,25.04,opendata.reseaux-energies.fr,false,
2022-01-07 03:00:00,France,France,FR,33.04,51.6,93.05,24.61,opendata.reseaux-energies.fr,false,
2022-01-07 04:00:00,France,France,FR,33.8,52.32,92.96,24.34,opendata.reseaux-energies.fr,false,
2022-01-07 05:00:00,France,France,FR,43.23,63.54,91.39,24.33,opendata.reseaux-energies.fr,false,
2022-01-07 06:00:00,France,France,FR,50.87,73.05,89.7,25.88,opendata.reseaux-energies.fr,false,
2022-01-07 07:00:00,France,France,FR,53.12,76.45,88.68,27.65,opendata.reseaux-energies.fr,false,
2022-01-07 08:00:00,France,France,FR,53.56,76.45,88.85,28.28,opendata.reseaux-energies.fr,false,
2022-01-07 09:00:00,France,France,FR,54.21,77.49,88.81,29.06,opendata.reseaux-energies.fr,false,
2022-01-07 10:00:00,France,France,FR,52.53,75.68,89.31,29.85,opendata.reseaux-energies.fr,false,
2022-01-07 11:00:00,France,France,FR,50.78,73.74,89.65,30.18,opendata.reseaux-energies.fr,false,
2022-01-07 12:00:00,France,France,FR,47.54,70.16,89.96,29.98,opendata.reseaux-energies.fr,false,
2022-01-07 13:00:00,France,France,FR,42.89,64.92,90.55,29.79,opendata.reseaux-energies.fr,false,
2022-01-07 14:00:00,France,France,FR,43.95,66.23,90.16,29.73,opendata.reseaux-energies.fr,false,
2022-01-07 15:00:00,France,France,FR,46.27,68.61,89.72,28.61,opendata.reseaux-energies.fr,false,
2022-01-07 16:00:00,France,France,FR,51.81,74.38,89.07,28.79,opendata.reseaux-energies.fr,false,
2022-01-07 17:00:00,France,France,FR,56.49,78.92,89.01,31.62,opendata.reseaux-energies.fr,false,
2022-01-07 18:00:00,France,France,FR,59.87,82.71,88.75,32.26,opendata.reseaux-energies.fr,false,
2022-01-07 19:00:00,France,France,FR,59.69,82.76,88.64,30.89,opendata.reseaux-energies.fr,false,
2022-01-07 20:00:00,France,France,FR,57.32,80.52,88.71,28.53,opendata.reseaux-energies.fr,false,
2022-01-07 21:00:00,France,France,FR,54.07,77.04,89.06,27.66,opendata.reseaux-energies.fr,false,
2022-01-07 22:00:00,France,France,FR,53.66,76.21,89.5,28.64,opendata.reseaux-energies.fr,false,
2022-01-07 23:00:00,France,France,FR,49.31,70.98,90.36,27.44,opendata.reseaux-energies.fr,false,
2022-01-08 00:00:00,France,France,FR,47.92,69.09,90.92,26.56,opendata.reseaux-energies.fr,false,
2022-01-08 01:00:00,France,France,FR,50.57,71.62,91.05,25.88,opendata.reseaux-energies.fr,false,
2022-01-08 02:00:00,France,France,FR,50.51,71.36,91.15,23.53,opendata.reseaux-energies.fr,false,
2022-01-08 03:00:00,France,France,FR,45.78,66.14,91.66,21.78,opendata.reseaux-energies.fr,false,
2022-01-08 04:00:00,France,France,FR,46.64,67.23,91.45,21.13,opendata.reseaux-energies.fr,false,
2022-01-08 05:00:00,France,France,FR,48.04,68.45,91.48,21.32,opendata.reseaux-energies.fr,false,
2022-01-08 06:00:00,France,France,FR,47.54,67.94,91.58,22.52,opendata.reseaux-energies.fr,false,
2022-01-08 07:00:00,France,France,FR,50.08,71.2,91.04,23.61,opendata.reseaux-energies.fr,false,
2022-01-08 08:00:00,France,France,FR,43.8,64.4,91.71,25.62,opendata.reseaux-energies.fr,false,
2022-01-08 09:00:00,France,France,FR,38.66,58.31,92.61,28.04,opendata.reseaux-energies.fr,false,
2022-01-08 10:00:00,France,France,FR,32.91,52.06,93.29,29.9,opendata.reseaux-energies.fr,false,
2022-01-08 11:00:00,France,France,FR,33.03,52.32,93.34,32.38,opendata.reseaux-energies.fr,false,
2022-01-08 12:00:00,France,France,FR,34.31,53.72,93.19,33.48,opendata.reseaux-energies.fr,false,
2022-01-08 13:00:00,France,France,FR,34.46,53.81,93.13,32.57,opendata.reseaux-energies.fr,false,
2022-01-08 14:00:00,France,France,FR,34.27,53.36,93.15,31.89,opendata.reseaux-energies.fr,false,
2022-01-08 15:00:00,France,France,FR,34.59,53.49,93.06,31.33,opendata.reseaux-energies.fr,false,
2022-01-08 16:00:00,France,France,FR,34.58,53.33,93.02,31.04,opendata.reseaux-energies.fr,false,
2022-01-08 17:00:00,France,France,FR,35.1,53.77,93.01,31.36,opendata.reseaux-energies.fr,false,
2022-01-08 18:00:00,France,France,FR,35.21,53.74,93.1,32.22,opendata.reseaux-energies.fr,false,
2022-01-08 19:00:00,France,France,FR,34.49,53.04,93.17,31.13,opendata.reseaux-energies.fr,false,
2022-01-08 20:00:00,France,France,FR,32.6,50.74,93.6,30.65,opendata.reseaux-energies.fr,false,
2022-01-08 21:00:00,France,France,FR,30.67,48.33,94.09,31.02,opendata.reseaux-energies.fr,false,
2022-01-08 22:00:00,France,France,FR,31.2,49.01,94.0,30.71,opendata.reseaux-energies.fr,false,
2022-01-08 23:00:00,France,France,FR,30.51,48.34,94.03,30.43,opendata.reseaux-energies.fr,false,
2022-01-09 00:00:00,France,France,FR,26.85,44.32,94.43,31.04,opendata.reseaux-energies.fr,false,
2022-01-09 01:00:00,France,France,FR,27.36,44.93,94.33,30.75,opendata.reseaux-energies.fr,false,
2022-01-09 02:00:00,France,France,FR,27.83,45.59,94.26,31.01,opendata.reseaux-energies.fr,false,
2022-01-09 03:00:00,France,France,FR,28.86,46.91,94.05,30.62,opendata.reseaux-energies.fr,false,
2022-01-09 04:00:00,France,France,FR,29.59,47.7,93.92,29.73,opendata.reseaux-energies.fr,false,
2022-01-09 05:00:00,France,France,FR,29.68,47.75,93.89,28.85,opendata.reseaux-energies.fr,false,
2022-01-09 06:00:00,France,France,FR,30.68,48.88,93.7,27.37,opendata.reseaux-energies.fr,false,
2022-01-09 07:00:00,France,France,FR,30.84,49.15,93.65,26.77,opendata.reseaux-energies.fr,false,
2022-01-09 08:00:00,France,France,FR,32.51,51.25,93.42,26.48,opendata.reseaux-energies.fr,false,
2022-01-09 09:00:00,France,France,FR,39.3,58.83,92.76,26.3,opendata.reseaux-energies.fr,false,
2022-01-09 10:00:00,France,France,FR,44.37,64.76,92.17,26.25,opendata.reseaux-energies.fr,false,
2022-01-09 11:00:00,France,France,FR,46.97,68.24,91.44,26.87,opendata.reseaux-energies.fr,false,
2022-01-09 12:00:00,France,France,FR,43.91,65.0,91.52,26.72,opendata.reseaux-energies.fr,false,
2022-01-09 13:00:00,France,France,FR,41.83,62.38,91.65,24.08,opendata.reseaux-energies.fr,false,
2022-01-09 14:00:00,France,France,FR,44.81,65.91,90.85,20.73,opendata.reseaux-energies.fr,false,
2022-01-09 15:00:00,France,France,FR,47.14,68.72,90.21,20.35,opendata.reseaux-energies.fr,false,
2022-01-09 16:00:00,France,France,FR,52.15,74.78,88.99,20.57,opendata.reseaux-energies.fr,false,
2022-01-09 17:00:00,France,France,FR,57.46,81.31,87.73,21.41,opendata.reseaux-energies.fr,false,
2022-01-09 18:00:00,France,France,FR,60.38,84.9,87.14,21.74,opendata.reseaux-energies.fr,false,
2022-01-09 19:00:00,France,France,FR,61.18,86.05,86.91,19.91,opendata.reseaux-energies.fr,false,
2022-01-09 20:00:00,France,France,FR,60.91,86.09,86.64,16.7,opendata.reseaux-energies.fr,false,
2022-01-09 21:00:00,France,France,FR,60.61,85.79,86.72,17.0,opendata.reseaux-energies.fr,false,
2022-01-09 22:00:00,France,France,FR,61.75,87.16,86.54,17.8,opendata.reseaux-energies.fr,false,
2022-01-09 23:00:00,France,France,FR,59.81,84.49,87.14,15.73,opendata.reseaux-energies.fr,false,
2022-01-10 00:00:00,France,France,FR,55.8,78.91,88.56,15.44,opendata.reseaux-energies.fr,false,
2022-01-10 01:00:00,France,France,FR,54.59,77.58,88.59,14.67,opendata.reseaux-energies.fr,false,
2022-01-10 02:00:00,France,France,FR,48.16,70.36,89.37,14.51,opendata.reseaux-energies.fr,false,
2022-01-10 03:00:00,France,France,FR,50.5,73.18,88.91,14.38,opendata.reseaux-energies.fr,false,
2022-01-10 04:00:00,France,France,FR,59.95,84.66,87.13,14.53,opendata.reseaux-energies.fr,false,
2022-01-10 05:00:00,France,France,FR,68.33,95.34,85.09,15.31,opendata.reseaux-energies.fr,false,
2022-01-10 06:00:00,France,France,FR,72.7,100.25,84.36,19.45,opendata.reseaux-energies.fr,false,
2022-01-10 07:00:00,France,France,FR,72.84,99.31,84.89,22.31,opendata.reseaux-energies.fr,false,
2022-01-10 08:00:00,France,France,FR,73.17,99.68,84.91,22.85,opendata.reseaux-energies.fr,false,
2022-01-10 09:00:00,France,France,FR,72.46,98.85,85.07,23.92,opendata.reseaux-energies.fr,false,
2022-01-10 10:00:00,France,France,FR,72.13,98.82,85.04,24.05,opendata.reseaux-energies.fr,false,
2022-01-10 11:00:00,France,France,FR,72.73,99.93,84.81,24.15,opendata.reseaux-energies.fr,false,
2022-01-10 12:00:00,France,France,FR,72.48,99.79,84.8,24.03,opendata.reseaux-energies.fr,false,
2022-01-10 13:00:00,France,France,FR,72.1,99.5,84.74,22.93,opendata.reseaux-energies.fr,false,
2022-01-10 14:00:00,France,France,FR,73.48,101.21,84.38,22.04,opendata.reseaux-energies.fr,false,
2022-01-10 15:00:00,France,France,FR,74.98,102.74,84.1,21.2,opendata.reseaux-energies.fr,false,
2022-01-10 16:00:00,France,France,FR,75.88,103.53,84.0,21.81,opendata.reseaux-energies.fr,false,
2022-01-10 17:00:00,France,France,FR,76.02,103.54,84.07,23.78,opendata.reseaux-energies.fr,false,
2022-01-10 18:00:00,France,France,FR,76.26,103.93,83.98,24.08,opendata.reseaux-energies.fr,false,
2022-01-10 19:00:00,France,France,FR,74.37,101.74,84.21,21.76,opendata.reseaux-energies.fr,false,
2022-01-10 20:00:00,France,France,FR,77.52,106.35,83.26,18.07,opendata.reseaux-energies.fr,false,
2022-01-10 21:00:00,France,France,FR,73.62,101.82,83.99,16.64,opendata.reseaux-energies.fr,false,
2022-01-10 22:00:00,France,France,FR,74.62,103.3,83.76,17.96,opendata.reseaux-energies.fr,false,
2022-01-10 23:00:00,France,France,FR,70.59,98.69,84.35,16.76,opendata.reseaux-energies.fr,false,
2022-01-11 00:00:00,France,France,FR,66.26,93.21,85.33,16.24,opendata.reseaux-energies.fr,false,
2022-01-11 01:00:00,France,France,FR,64.81,91.78,85.16,15.85,opendata.reseaux-energies.fr,false,
2022-01-11 02:00:00,France,France,FR,65.14,92.1,85.13,15.18,opendata.reseaux-energies.fr,false,
2022-01-11 03:00:00,France,France,FR,61.93,88.21,85.83,15.2,opendata.reseaux-energies.fr,false,
2022-01-11 04:00:00,France,France,FR,66.69,94.23,84.9,16.15,opendata.reseaux-energies.fr,false,
2022-01-11 05:00:00,France,France,FR,76.83,106.38,83.18,17.53,opendata.reseaux-energies.fr,false,
2022-01-11 06:00:00,France,France,FR,81.29,111.64,82.27,18.91,opendata.reseaux-energies.fr,false,
2022-01-11 07:00:00,France,France,FR,81.05,110.85,82.59,21.19,opendata.reseaux-energies.fr,false,
2022-01-11 08:00:00,France,France,FR,80.68,110.55,82.66,21.71,opendata.reseaux-energies.fr,false,
2022-01-11 09:00:00,France,France,FR,76.31,105.42,83.6,22.7,opendata.reseaux-energies.fr,false,
2022-01-11 10:00:00,France,France,FR,74.55,103.26,84.23,24.03,opendata.reseaux-energies.fr,false,
2022-01-11 11:00:00,France,France,FR,71.81,100.22,84.78,24.56,opendata.reseaux-energies.fr,false,
2022-01-11 12:00:00,France,France,FR,69.45,97.45,85.27,24.19,opendata.reseaux-energies.fr,false,
2022-01-11 13:00:00,France,France,FR,71.45,100.27,84.61,22.99,opendata.reseaux-energies.fr,false,
2022-01-11 14:00:00,France,France,FR,72.3,101.1,84.36,21.94,opendata.reseaux-energies.fr,false,
2022-01-11 15:00:00,France,France,FR,72.16,100.56,84.26,20.78,opendata.reseaux-energies.fr,false,
2022-01-11 16:00:00,France,France,FR,73.82,102.11,83.97,19.81,opendata.reseaux-energies.fr,false,
